Date,Close,High,Low,Open,Volume,return,label,lag_return_1,rolling_mean_5,rolling_std_5,momentum_5,momentum_10,ma_5,ma_10,volatility_10,volume_change,volume_ma_5
2010-01-19,52.15766525268555,52.17375432240322,51.40968305155087,51.40968305155087,46839000,0.01837273605884171,0,0.01837273605884171,0.0019124508260157879,0.01440372829872461,0.009181361731613658,0.013598020370083397,51.64935836791992,51.594668579101565,0.01022922173321987,-0.3184586126466168,48556140.0
2010-01-20,51.401634216308594,51.795733529437406,50.82255051312851,51.78768899573176,62485000,-0.014495108872574103,0,-0.014495108872574103,0.001192132319319672,0.015268353562904298,0.0055066713748306295,0.0023523754767069693,51.705658721923825,51.60673179626465,0.011346657072956314,0.3340378744208885,51882160.0
2010-01-21,50.55713653564453,51.86007479927508,50.3801936205141,51.4418449751157,98323100,-0.016429393608581422,0,-0.016429393608581422,-0.004673958562294689,0.015279516851037466,-0.02360966458644609,-0.013187065690063227,51.461158752441406,51.539170837402345,0.012529268460284291,0.5735472513403217,63646400.0
2010-01-22,49.648292541503906,50.71798832116706,49.205938366521245,50.47670143654908,83757000,-0.01797657178427936,1,-0.01797657178427936,-0.009014919599231863,0.015378536308270359,-0.04472331000276197,-0.038024096624200476,50.996280670166016,51.3429256439209,0.013138538914976747,-0.14814524765797665,72025840.0
2010-01-25,49.70458984375,49.98609017424932,49.326579672527565,49.92979072176747,62298700,0.0011339222229853618,0,0.0011339222229853618,-0.005878883196721562,0.01556620667006728,-0.0295232942533612,-0.04215788528089326,50.69386367797851,51.12415885925293,0.012868977737298804,-0.25619709397423496,70740560.0
2010-01-26,49.213993072509766,49.88958978141904,49.17377960361692,49.51962095865923,58213200,-0.009870250871850339,1,-0.009870250871850339,-0.011527480582859972,0.007705255959875627,-0.05643795913629812,-0.04777477472290881,50.10512924194336,50.87724380493164,0.01299116291061363,-0.06557921754386531,73015400.0
2010-01-27,49.73676300048828,49.81718991503387,48.827924139290545,48.99682250069035,72565800,0.010622383906306654,0,0.010622383906306654,-0.0065039820270838215,0.01217698513746222,-0.03238946078667837,-0.027061147528407936,49.7721549987793,50.73890686035156,0.013636885398398984,0.24655232833790275,75031560.0
2010-01-28,48.884246826171875,49.85743013600034,48.433850981713995,49.833299595696104,93814200,-0.01714056409959841,0,-0.01714056409959841,-0.006646216125287219,0.012325155157052351,-0.03308909135495064,-0.055917533593036084,49.43757705688476,50.449367904663085,0.013128496736840821,0.29281562388893945,74129780.0
2010-01-29,48.34536361694336,49.61612684833974,48.23276469280464,49.08530115733533,79325600,-0.011023657808306608,1,-0.011023657808306608,-0.0052556333300926685,0.011053893345323872,-0.02624317691230471,-0.06979280517856035,49.17699127197265,50.086635971069335,0.012780550898540617,-0.1544393066294868,73243500.0
2010-02-01,48.916404724121094,49.01291765322321,48.3855790119234,48.57056340440691,60731800,0.011811703635167259,1,0.011811703635167259,-0.003120077047656289,0.013383000411919702,-0.01585739108011197,-0.04491252291052439,49.019354248046874,49.8566089630127,0.013762563912064983,-0.2343984791794831,72930120.0
2010-02-02,49.45528030395508,49.511579774344185,48.75555305524868,49.00488147275119,71047700,0.011016254830524375,0,0.011016254830524375,0.0010572240928186539,0.013995004540227361,0.004902817600876519,-0.05181184655483262,49.06761169433594,49.58637046813965,0.012547073432070177,0.1698599415792057,75497020.0
2010-02-03,49.125511169433594,49.567865341886495,48.73141191915617,49.22202408187473,50241000,-0.006668026801075699,0,-0.006668026801075699,-0.002400858048657817,0.013151389346319984,-0.012289738900955194,-0.0442811416714225,48.945361328125,49.35875816345215,0.012142858445567154,-0.2928553633685538,71032060.0
2010-02-04,47.48478698730469,48.803808336714674,47.44457352042577,48.787722336344935,99167300,-0.03339861801071253,1,-0.03339861801071253,-0.005652468830880641,0.018591486571517647,-0.028628033154393218,-0.0607698489049856,48.665469360351565,49.051523208618164,0.014879815278685387,0.9738321291375569,72102680.0
2010-02-05,47.66978073120117,47.71803874176744,46.64834251823437,47.58935071359072,106752200,0.003895852874857386,0,0.003895852874857386,-0.0026685666942478426,0.018710798408377183,-0.013974098759398257,-0.03985055092577017,48.53035278320313,48.85367202758789,0.014552061423732133,0.0764858980732559,77588000.0
2010-02-08,47.19524383544922,47.93518142382226,47.14698583565024,47.51695769792753,61579200,-0.009954669152513085,1,-0.009954669152513085,-0.0070218412517839114,0.01694867230543934,-0.03518576024503195,-0.0504851969644875,48.18612060546875,48.60273742675781,0.01454307082631132,-0.4231575555351552,77757480.0
2010-02-09,47.846710205078125,48.200592978465195,47.251540515014256,47.75823874470871,91986700,0.01380364453461258,1,0.01380364453461258,-0.00646436331096627,0.017718662557886466,-0.03252575031403293,-0.02778240053427783,47.86440658569336,48.46600914001465,0.015565918298809349,0.4937949827214385,81945280.0
2010-02-10,47.95932388305664,48.07996431041568,47.20329703867056,47.70195395631418,55715500,0.002353634711683039,1,0.002353634711683039,-0.004660031008414523,0.018146911213627215,-0.023738934386957955,-0.03573692798251049,47.631169128417966,48.288265228271484,0.014988281976598737,-0.39430917730497994,83040180.0
2010-02-11,48.723388671875,48.75555760932282,47.45262206590094,47.82259092532706,51969700,0.01593151710565066,1,0.01593151710565066,0.0052059960148581165,0.010351987382944348,0.026084179021408582,-0.0032905928748144797,47.87888946533203,48.272179412841794,0.015297035696418809,-0.06723084240471677,73600660.0
2010-02-12,49.0772705078125,49.14161144946128,48.10409037117888,48.25690279217458,65909800,0.007263079305109388,1,0.007263079305109388,0.005879441300908517,0.010354975192579875,0.029525828628158335,0.015139133023557072,48.160387420654295,48.34537010192871,0.014951585032975386,0.26823514470932097,65432180.0
2010-02-16,49.905670166015625,49.95392816411051,49.1255191394044,49.592000848625574,50057600,0.016879497364696627,1,0.016879497364696627,0.011246274604350459,0.006228357046132571,0.05743007367472397,0.020223592626518627,48.70247268676758,48.44429664611816,0.015414674970364995,-0.24051355033697563,63127860.0
2010-02-17,50.243465423583984,50.35606434075502,49.85741067838743,50.15499396920949,50459400,0.006768674910980099,1,0.006768674910980099,0.009839280679623964,0.006300403251165994,0.05009237224948193,0.01593732994302477,49.18182373046875,48.523115158081055,0.015199072904109705,0.008026753180336188,54822400.0
2010-02-18,50.653663635253906,50.669749638230655,50.066538333013625,50.24348129766652,43072800,0.00816421017562563,1,0.00816421017562563,0.011001395772412482,0.004969877581510252,0.056179685909816035,0.03110710564516528,49.7206916809082,48.675930404663085,0.015015699196026222,-0.14638699627819596,52293860.0
2010-02-19,50.717987060546875,50.97535686752483,50.35605981070596,50.46061725356891,56840800,0.001269867185839768,1,0.001269867185839768,0.008069065788450302,0.005616994064831436,0.040937185262387876,0.06808917715281315,50.11961135864258,48.999250411987305,0.007995484709961866,0.3196448802956855,53268080.0
2010-02-22,50.87080001831055,51.03165691657146,50.68581565914205,51.007526387573726,45344900,0.0030129933504901008,0,0.0030129933504901008,0.0072190485975264455,0.006072563245031881,0.036545013443902485,0.06714986387621913,50.47831726074219,49.319352340698245,0.008033903933319837,-0.20224732938311918,49155100.0
2010-02-23,50.275634765625,50.87080442026456,50.130866919562294,50.798418963188,58965400,-0.011699545760462171,1,-0.011699545760462171,0.0015032399724946854,0.00788575770564741,0.007413277857579281,0.06526909662583513,50.552310180664065,49.62739143371582,0.008440821668396192,0.3003755659401608,50936660.0
2010-02-24,50.7019157409668,50.95124108784912,50.307816384149746,50.46063186059091,50476000,0.008478878035633741,1,0.008478878035633741,0.0018452805974254138,0.008201988489379976,0.009124575972572435,0.05967401987829124,50.64400024414063,49.91291198730469,0.0080803663181152,-0.14397256696299865,50939980.0
2010-02-25,50.717987060546875,50.76624198179892,49.84936166092868,50.010218557312434,51949700,0.00031697657465623585,0,0.00031697657465623585,0.000275833877231535,0.00740238961170325,0.001269867185839768,0.057520893835303344,50.656864929199216,50.18877830505371,0.008202807212391756,0.029196053570013536,52715360.0
2010-02-26,50.50888442993164,50.83863976688723,50.23542856015694,50.79842630005672,60093900,-0.004122849559577535,1,-0.004122849559577535,-0.0008027094718519257,0.0076112666953862505,-0.004122849559577535,0.03664555784658097,50.61504440307617,50.36732788085938,0.007850682934226999,0.15677087644394483,53365980.0
2010-03-01,51.683143615722656,51.73139855400946,50.87885884987872,50.87885884987872,70967800,0.02324856704012146,1,0.02324856704012146,0.0032444052660743463,0.013357901670457615,0.015968760017922135,0.05309735201136201,50.777513122558595,50.62791519165039,0.01000406983649237,0.18094848229187988,58490560.0
2010-03-02,52.07722854614258,52.39894238215805,51.79573124069694,51.87615816565554,55605300,0.007625018581494336,1,0.007625018581494336,0.007109318134465648,0.010427301802058947,0.03583433185709639,0.04351325957357299,51.13783187866211,50.84507102966309,0.009202810384447887,-0.216471413796116,57818540.0
2010-03-03,52.37482070922851,52.67240097809609,52.1013617707164,52.33460417421206,56207500,0.005714439331621746,1,0.005714439331621746,0.006556430393663248,0.010409803789781232,0.03299490648062475,0.04242054698408748,51.47241287231445,51.05820655822754,0.009177471519936083,0.010829902904939015,58964840.0
2010-03-04,52.51152420043945,52.57586817392083,52.1737275439308,52.39088078420664,47174200,0.0026100994592399562,1,0.0026100994592399562,0.007015054970579993,0.010112456688889692,0.03536294012913932,0.03667771355224381,51.831120300292966,51.24399261474609,0.009078493275349353,-0.16071342792331988,58009740.0
2010-03-05,53.58124542236328,53.66167235966207,52.680447770543736,52.84934617972578,52293900,0.02037117067561489,1,0.02037117067561489,0.011913859017618478,0.00926537404919052,0.060828130082614784,0.05645449529371627,52.4455924987793,51.53031845092774,0.010431746062899197,0.1085275425974368,56449740.0
